country_iso_code,city_name,station_european_code,type_of_station,station_type_of_area,component_caption,component_name,statistics_year,statistic_value,measurement_unit,above_LV?,measurement_european_group_code,statistics_average_group,statistic_shortname,statistics_percentage_valid,city_code,UA_city_pop,percentage_traffic_population,percentage_background_population,count_type_by_city,assigned_population
FR,Toulouse,FR12009,Traffic,urban,NO2,Nitrogen dioxide (air),2012,27.464,µg/m3,0,100,hour,Mean,96.812,FR004C2,683585,4.2,95.8,4,7177.6425
FR,Albi,FR12017,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.726,µg/m3,0,100,hour,Mean,92.441,FR096C2,78246,4.2,95.8,2,37479.834
FR,Toulouse,FR12021,Background,urban,NO2,Nitrogen dioxide (air),2012,21.712,µg/m3,0,100,hour,Mean,97.621,FR004C2,683585,4.2,95.8,3,218291.476667
FR,Albi,FR12026,Background,urban,NO2,Nitrogen dioxide (air),2012,15.861,µg/m3,0,100,hour,Mean,98.964,FR096C2,78246,4.2,95.8,2,37479.834
FR,Toulouse,FR12030,Background,urban,NO2,Nitrogen dioxide (air),2012,18.919,µg/m3,0,100,hour,Mean,98.475,FR004C2,683585,4.2,95.8,3,218291.476667
FR,Toulouse,FR12043,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,21.263,µg/m3,0,100,hour,Mean,96.972,FR004C2,683585,4.2,95.8,4,7177.6425
FR,Toulouse,FR12044,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,23.012,µg/m3,0,100,hour,Mean,99.613,FR004C2,683585,4.2,95.8,4,7177.6425
FR,Tarbes,FR12052,Background,urban,NO2,Nitrogen dioxide (air),2012,16.727,µg/m3,0,1,hour,Mean,99.647,FR073C2,73204,4.2,95.8,1,70129.432
FR,Montbelliard,FR13007,Background,urban,NO2,Nitrogen dioxide (air),2012,21.131,µg/m3,0,100,hour,Mean,99.351,FR050C2,114445,4.2,95.8,1,109638.31
FR,Belfort,FR13009,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.426,µg/m3,0,100,hour,Mean,99.647,FR076C2,94090,4.2,95.8,1,3951.78
FR,Reims,FR14004,Background,urban,NO2,Nitrogen dioxide (air),2012,27.359,µg/m3,0,100,hour,Mean,89.982,FR018C1,205179,4.2,95.8,3,65520.494
FR,Reims,FR14010,Background,suburban,NO2,Nitrogen dioxide (air),2012,17.208,µg/m3,0,100,hour,Mean,98.759,FR018C1,205179,4.2,95.8,3,65520.494
FR,Reims,FR14012,Background,urban,NO2,Nitrogen dioxide (air),2012,18.726,µg/m3,0,100,hour,Mean,96.459,FR018C1,205179,4.2,95.8,3,65520.494
FR,Reims,FR14013,Traffic,urban,NO2,Nitrogen dioxide (air),2012,45.053,µg/m3,1,100,hour,Mean,97.928,FR018C1,205179,4.2,95.8,1,8617.518
FR,Châlons-en-Champagne,FR14022,Background,suburban,NO2,Nitrogen dioxide (air),2012,17.066,µg/m3,0,100,hour,Mean,96.881,FR104C2,63138,4.2,95.8,1,60486.204
FR,Troyes,FR14031,Background,urban,NO2,Nitrogen dioxide (air),2012,19.361,µg/m3,0,100,hour,Mean,98.292,FR051C2,124639,4.2,95.8,2,59702.081
FR,Troyes,FR14033,Background,urban,NO2,Nitrogen dioxide (air),2012,15.992,µg/m3,0,100,hour,Mean,99.158,FR051C2,124639,4.2,95.8,2,59702.081
FR,Charleville-Mézières,FR14051,Background,urban,NO2,Nitrogen dioxide (air),2012,17.482,µg/m3,0,100,hour,Mean,99.112,FR505C1,67533,4.2,95.8,1,64696.614
FR,Grenoble,FR15017,Background,urban,NO2,Nitrogen dioxide (air),2012,21.796,µg/m3,0,100,hour,Mean,97.598,FR026C2,387175,4.2,95.8,4,92728.4125
FR,Grenoble,FR15038,Background,urban,NO2,Nitrogen dioxide (air),2012,26.093,µg/m3,0,100,hour,Mean,99.249,FR026C2,387175,4.2,95.8,4,92728.4125
FR,Grenoble,FR15039,Traffic,urban,NO2,Nitrogen dioxide (air),2012,50.897,µg/m3,1,100,hour,Mean,97.871,FR026C2,387175,4.2,95.8,1,16261.35
FR,Grenoble,FR15043,Background,urban,NO2,Nitrogen dioxide (air),2012,21.119,µg/m3,0,100,hour,Mean,97.917,FR026C2,387175,4.2,95.8,4,92728.4125
FR,Grenoble,FR15045,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.247,µg/m3,0,100,hour,Mean,95.515,FR026C2,387175,4.2,95.8,4,92728.4125
FR,Strasbourg,FR16001,Background,suburban,NO2,Nitrogen dioxide (air),2012,20.877,µg/m3,0,100,hour,Mean,97.632,FR006C2,464356,4.2,95.8,3,148284.349333
FR,Strasbourg,FR16029,Background,urban,NO2,Nitrogen dioxide (air),2012,24.185,µg/m3,0,100,hour,Mean,98.292,FR006C2,464356,4.2,95.8,3,148284.349333
FR,Strasbourg,FR16034,Traffic,urban,NO2,Nitrogen dioxide (air),2012,54.266,µg/m3,1,100,hour,Mean,99.431,FR006C2,464356,4.2,95.8,2,9751.476
FR,Strasbourg,FR16038,Background,urban,NO2,Nitrogen dioxide (air),2012,29.651,µg/m3,0,100,hour,Mean,99.431,FR006C2,464356,4.2,95.8,3,148284.349333
FR,Strasbourg,FR16040,Traffic,urban,NO2,Nitrogen dioxide (air),2012,49.346,µg/m3,1,100,hour,Mean,98.509,FR006C2,464356,4.2,95.8,2,9751.476
FR,Colmar,FR16054,Background,urban,NO2,Nitrogen dioxide (air),2012,30.416,µg/m3,0,100,hour,Mean,96.414,FR506C1,94610,4.2,95.8,1,90636.38
FR,Mulhouse,FR16057,Background,urban,NO2,Nitrogen dioxide (air),2012,30.492,µg/m3,0,100,hour,Mean,99.18,FR040C2,249149,4.2,95.8,2,119342.371
FR,Mulhouse,FR16066,Background,urban,NO2,Nitrogen dioxide (air),2012,18.397,µg/m3,0,100,hour,Mean,99.192,FR040C2,249149,4.2,95.8,2,119342.371
FR,Besançon,FR17001,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.706,µg/m3,1,100,hour,Mean,99.488,FR025C1,172997,4.2,95.8,1,7265.874
FR,Besançon,FR17004,Background,urban,NO2,Nitrogen dioxide (air),2012,22.428,µg/m3,0,100,hour,Mean,99.431,FR025C1,172997,4.2,95.8,1,165731.126
FR,Saint-Quentin,FR18008,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.845,µg/m3,0,100,hour,Mean,95.663,FR079C2,72205,4.2,95.8,2,34586.195
FR,Creil,FR18019,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.973,µg/m3,0,100,hour,Mean,93.659,FR084C1,70858,4.2,95.8,2,33940.982
FR,Amiens,FR18035,Background,suburban,NO2,Nitrogen dioxide (air),2012,17.22,µg/m3,0,100,hour,Mean,96.869,FR014C2,171834,4.2,95.8,2,82308.486
FR,Saint-Quentin,FR18042,Background,urban,NO2,Nitrogen dioxide (air),2012,22.735,µg/m3,0,100,hour,Mean,98.144,FR079C2,72205,4.2,95.8,2,34586.195
FR,Creil,FR18043,Background,urban,NO2,Nitrogen dioxide (air),2012,21.425,µg/m3,0,100,hour,Mean,98.281,FR084C1,70858,4.2,95.8,2,33940.982
FR,Amiens,FR18053,Background,urban,NO2,Nitrogen dioxide (air),2012,21.588,µg/m3,0,1,hour,Mean,99.123,FR014C2,171834,4.2,95.8,2,82308.486
FR,Beauvais,FR18089,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.752,µg/m3,0,1,hour,Mean,96.528,FR082C2,79102,4.2,95.8,1,3322.284
FR,Rennes,FR19002,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.682,µg/m3,0,100,hour,Mean,99.362,FR013C2,381871,4.2,95.8,2,8019.291
FR,Rennes,FR19007,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.377,µg/m3,1,100,hour,Mean,99.693,FR013C2,381871,4.2,95.8,2,8019.291
FR,Rennes,FR19010,Background,urban,NO2,Nitrogen dioxide (air),2012,18.877,µg/m3,0,1,hour,Mean,97.37,FR013C2,381871,4.2,95.8,1,365832.418
FR,Brest,FR19012,Background,urban,NO2,Nitrogen dioxide (air),2012,17.848,µg/m3,0,100,hour,Mean,99.044,FR037C1,207402,4.2,95.8,2,99345.558
FR,Brest,FR19014,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.21,µg/m3,1,100,hour,Mean,99.852,FR037C1,207402,4.2,95.8,1,8710.884
FR,Brest,FR19015,Background,urban,NO2,Nitrogen dioxide (air),2012,17.046,µg/m3,0,100,hour,Mean,98.85,FR037C1,207402,4.2,95.8,2,99345.558
FR,Lorient,FR19021,Background,urban,NO2,Nitrogen dioxide (air),2012,16.546,µg/m3,0,100,hour,Mean,91.929,FR049C2,183116,4.2,95.8,2,87712.564
FR,Vannes,FR19031,Background,urban,NO2,Nitrogen dioxide (air),2012,13.976,µg/m3,0,100,hour,Mean,90.278,FR068C2,125344,4.2,95.8,1,120079.552
FR,Lorient,FR19032,Background,urban,NO2,Nitrogen dioxide (air),2012,10.051,µg/m3,0,100,hour,Mean,93.659,FR049C2,183116,4.2,95.8,2,87712.564
FR,Quimper,FR19051,Background,urban,NO2,Nitrogen dioxide (air),2012,10.708,µg/m3,0,100,hour,Mean,93.431,FR067C2,84810,4.2,95.8,1,81247.98
FR,Saint-Brieuc,FR19061,Background,urban,NO2,Nitrogen dioxide (air),2012,13.489,µg/m3,0,100,hour,Mean,99.089,FR066C1,111109,4.2,95.8,1,106442.422
FR,Lyon,FR20003,Traffic,urban,NO2,Nitrogen dioxide (air),2012,63.147,µg/m3,1,100,hour,Mean,98.429,FR003C2,1244220,4.2,95.8,3,17419.08
FR,Lyon,FR20004,Background,urban,NO2,Nitrogen dioxide (air),2012,29.679,µg/m3,0,100,hour,Mean,98.975,FR003C2,1244220,4.2,95.8,4,297990.69
FR,Lyon,FR20013,Traffic,urban,NO2,Nitrogen dioxide (air),2012,76.713,µg/m3,1,100,hour,Mean,97.678,FR003C2,1244220,4.2,95.8,3,17419.08
FR,Lyon,FR20017,Background,urban,NO2,Nitrogen dioxide (air),2012,33.486,µg/m3,0,100,hour,Mean,97.917,FR003C2,1244220,4.2,95.8,4,297990.69
FR,Lyon,FR20019,Traffic,urban,NO2,Nitrogen dioxide (air),2012,41.4,µg/m3,1,100,hour,Mean,97.416,FR003C2,1244220,4.2,95.8,3,17419.08
FR,Lyon,FR20046,Background,urban,NO2,Nitrogen dioxide (air),2012,23.622,µg/m3,0,100,hour,Mean,98.634,FR003C2,1244220,4.2,95.8,4,297990.69
FR,Lyon,FR20062,Background,urban,NO2,Nitrogen dioxide (air),2012,29.91,µg/m3,0,100,hour,Mean,98.622,FR003C2,1244220,4.2,95.8,4,297990.69
FR,Caen,FR21001,Background,urban,NO2,Nitrogen dioxide (air),2012,18.494,µg/m3,0,100,hour,Mean,96.664,FR023C2,212982,4.2,95.8,2,102018.378
FR,Caen,FR21016,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.772,µg/m3,0,100,hour,Mean,99.397,FR023C2,212982,4.2,95.8,1,8945.244
FR,Caen,FR21019,Background,urban,NO2,Nitrogen dioxide (air),2012,17.551,µg/m3,0,100,hour,Mean,99.727,FR023C2,212982,4.2,95.8,2,102018.378
FR,Cherbourg,FR21035,Background,urban,NO2,Nitrogen dioxide (air),2012,15.744,µg/m3,0,100,hour,Mean,97.416,FR069C1,83969,4.2,95.8,1,80442.302
FR,Le Mans,FR23092,Background,urban,NO2,Nitrogen dioxide (air),2012,17.454,µg/m3,0,100,hour,Mean,99.556,FR038C2,180716,4.2,95.8,2,86562.964
FR,Nantes,FR23107,Background,urban,NO2,Nitrogen dioxide (air),2012,19.145,µg/m3,0,100,hour,Mean,99.59,FR008C1,575584,4.2,95.8,2,275704.736
FR,Saint-Nazaire,FR23110,Background,urban,NO2,Nitrogen dioxide (air),2012,10.387,µg/m3,0,100,hour,Mean,97.939,FR052C2,115679,4.2,95.8,2,55410.241
FR,Angers,FR23120,Background,urban,NO2,Nitrogen dioxide (air),2012,19.846,µg/m3,0,100,hour,Mean,98.714,FR036C2,260742,4.2,95.8,2,124895.418
FR,Nantes,FR23140,Traffic,urban,NO2,Nitrogen dioxide (air),2012,34.823,µg/m3,0,100,hour,Mean,94.103,FR008C1,575584,4.2,95.8,1,24174.528
FR,Angers,FR23150,Background,urban,NO2,Nitrogen dioxide (air),2012,15.003,µg/m3,0,100,hour,Mean,99.408,FR036C2,260742,4.2,95.8,2,124895.418
FR,Le Mans,FR23174,Background,urban,NO2,Nitrogen dioxide (air),2012,18.903,µg/m3,0,100,hour,Mean,99.306,FR038C2,180716,4.2,95.8,2,86562.964
FR,Saint-Nazaire,FR23181,Background,urban,NO2,Nitrogen dioxide (air),2012,12.327,µg/m3,0,100,hour,Mean,96.755,FR052C2,115679,4.2,95.8,2,55410.241
FR,Nantes,FR23188,Background,urban,NO2,Nitrogen dioxide (air),2012,17.447,µg/m3,0,100,hour,Mean,95.902,FR008C1,575584,4.2,95.8,2,275704.736
FR,Nice,FR24003,Traffic,urban,NO2,Nitrogen dioxide (air),2012,49.98,µg/m3,1,100,hour,Mean,98.657,FR205C2,525788,4.2,95.8,2,11041.548
FR,CA de Sophia-Antipolis,FR24006,Traffic,urban,NO2,Nitrogen dioxide (air),2012,43.266,µg/m3,1,100,hour,Mean,99.237,FR206C1,171479,4.2,95.8,1,7202.118
FR,CA de Sophia-Antipolis,FR24007,Background,suburban,NO2,Nitrogen dioxide (air),2012,32.575,µg/m3,0,100,hour,Mean,99.044,FR206C1,171479,4.2,95.8,1,164276.882
FR,Nice,FR24020,Background,urban,NO2,Nitrogen dioxide (air),2012,26.097,µg/m3,0,100,hour,Mean,98.782,FR205C2,525788,4.2,95.8,1,503704.904
FR,Nice,FR24035,Traffic,urban,NO2,Nitrogen dioxide (air),2012,47.963,µg/m3,1,100,hour,Mean,88.126,FR205C2,525788,4.2,95.8,2,11041.548
FR,Rouen,FR25036,Background,urban,NO2,Nitrogen dioxide (air),2012,29.411,µg/m3,0,100,hour,Mean,99.681,FR215C2,478678,4.2,95.8,3,152857.841333
FR,Rouen,FR25037,Traffic,urban,NO2,Nitrogen dioxide (air),2012,44.14,µg/m3,1,100,hour,Mean,99.658,FR215C2,478678,4.2,95.8,1,20104.476
FR,Evreux,FR25039,Background,urban,NO2,Nitrogen dioxide (air),2012,17.169,µg/m3,0,100,hour,Mean,97.53,FR086C2,80627,4.2,95.8,1,77240.666
FR,Rouen,FR25043,Background,urban,NO2,Nitrogen dioxide (air),2012,20.444,µg/m3,0,100,hour,Mean,98.588,FR215C2,478678,4.2,95.8,3,152857.841333
FR,Rouen,FR25048,Background,urban,NO2,Nitrogen dioxide (air),2012,27.402,µg/m3,0,100,hour,Mean,98.873,FR215C2,478678,4.2,95.8,3,152857.841333
FR,Dijon,FR26001,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.534,µg/m3,0,100,hour,Mean,96.744,FR020C2,240242,4.2,95.8,2,5045.082
FR,Dijon,FR26002,Background,urban,NO2,Nitrogen dioxide (air),2012,23.901,µg/m3,0,100,hour,Mean,83.185,FR020C2,240242,4.2,95.8,4,57537.959
FR,Dijon,FR26005,Background,urban,NO2,Nitrogen dioxide (air),2012,19.871,µg/m3,0,100,hour,Mean,97.826,FR020C2,240242,4.2,95.8,4,57537.959
FR,Dijon,FR26007,Background,urban,NO2,Nitrogen dioxide (air),2012,19.968,µg/m3,0,100,hour,Mean,99.738,FR020C2,240242,4.2,95.8,4,57537.959
FR,Dijon,FR26010,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.409,µg/m3,0,100,hour,Mean,97.325,FR020C2,240242,4.2,95.8,4,57537.959
FR,Dijon,FR26014,Traffic,urban,NO2,Nitrogen dioxide (air),2012,28.14,µg/m3,0,100,hour,Mean,97.826,FR020C2,240242,4.2,95.8,2,5045.082
FR,Arras,FR28022,Background,suburban,NO2,Nitrogen dioxide (air),2012,19.806,µg/m3,0,100,hour,Mean,98.645,FR064C2,90868,4.2,95.8,1,87051.544
FR,Lens - Liévin,FR28131,Background,suburban,NO2,Nitrogen dioxide (air),2012,19.945,µg/m3,0,1,hour,Mean,99.419,FR207C1,241723,4.2,95.8,1,231570.634
FR,Saint-Etienne,FR29421,Background,suburban,NO2,Nitrogen dioxide (air),2012,28.005,µg/m3,0,100,hour,Mean,99.271,FR011C1,370948,4.2,95.8,4,88842.046
FR,Roanne,FR29423,Background,urban,NO2,Nitrogen dioxide (air),2012,21.184,µg/m3,0,100,hour,Mean,98.748,FR077C1,64875,4.2,95.8,1,62150.25
FR,Saint-Etienne,FR29424,Background,urban,NO2,Nitrogen dioxide (air),2012,22.608,µg/m3,0,100,hour,Mean,99.055,FR011C1,370948,4.2,95.8,4,88842.046
FR,Saint-Etienne,FR29426,Background,urban,NO2,Nitrogen dioxide (air),2012,30.006,µg/m3,0,100,hour,Mean,99.658,FR011C1,370948,4.2,95.8,4,88842.046
FR,Saint-Etienne,FR29428,Traffic,urban,NO2,Nitrogen dioxide (air),2012,37.303,µg/m3,0,100,hour,Mean,99.647,FR011C1,370948,4.2,95.8,2,7789.908
FR,Saint-Etienne,FR29429,Traffic,suburban,NO2,Nitrogen dioxide (air),2012,45.753,µg/m3,1,100,hour,Mean,98.566,FR011C1,370948,4.2,95.8,2,7789.908
FR,Saint-Etienne,FR29439,Background,suburban,NO2,Nitrogen dioxide (air),2012,15.505,µg/m3,0,100,hour,Mean,98.122,FR011C1,370948,4.2,95.8,4,88842.046
FR,Nancy,FR30016,Background,urban,NO2,Nitrogen dioxide (air),2012,34.216,µg/m3,0,100,hour,Mean,95.902,FR016C1,253709,4.2,95.8,5,48610.6444
FR,Nancy,FR30021,Background,urban,NO2,Nitrogen dioxide (air),2012,23.845,µg/m3,0,100,hour,Mean,97.051,FR016C1,253709,4.2,95.8,5,48610.6444
FR,Nancy,FR30024,Background,suburban,NO2,Nitrogen dioxide (air),2012,16.163,µg/m3,0,100,hour,Mean,96.869,FR016C1,253709,4.2,95.8,5,48610.6444
FR,Nancy,FR30034,Background,urban,NO2,Nitrogen dioxide (air),2012,24.657,µg/m3,0,100,hour,Mean,98.406,FR016C1,253709,4.2,95.8,5,48610.6444
FR,Nancy,FR30036,Traffic,urban,NO2,Nitrogen dioxide (air),2012,32.686,µg/m3,0,100,hour,Mean,98.714,FR016C1,253709,4.2,95.8,1,10655.778
FR,Nancy,FR30037,Background,suburban,NO2,Nitrogen dioxide (air),2012,17.1,µg/m3,0,100,hour,Mean,98.213,FR016C1,253709,4.2,95.8,5,48610.6444
FR,Bordeaux,FR31001,Background,urban,NO2,Nitrogen dioxide (air),2012,17.328,µg/m3,0,100,hour,Mean,88.934,FR007C1,698169,4.2,95.8,3,222948.634
FR,Bordeaux,FR31002,Background,urban,NO2,Nitrogen dioxide (air),2012,21.179,µg/m3,0,100,hour,Mean,98.953,FR007C1,698169,4.2,95.8,3,222948.634
FR,Bordeaux,FR31003,Traffic,urban,NO2,Nitrogen dioxide (air),2012,26.582,µg/m3,0,100,hour,Mean,99.966,FR007C1,698169,4.2,95.8,3,9774.366
FR,Bordeaux,FR31005,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.4,µg/m3,0,100,hour,Mean,95.389,FR007C1,698169,4.2,95.8,3,9774.366
FR,Bordeaux,FR31006,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.486,µg/m3,0,100,hour,Mean,88.821,FR007C1,698169,4.2,95.8,3,9774.366
FR,Bordeaux,FR31007,Background,urban,NO2,Nitrogen dioxide (air),2012,21.749,µg/m3,0,100,hour,Mean,96.881,FR007C1,698169,4.2,95.8,3,222948.634
FR,Pau,FR31013,Background,urban,NO2,Nitrogen dioxide (air),2012,16.847,µg/m3,0,100,hour,Mean,97.074,FR045C2,147699,4.2,95.8,2,70747.821
FR,Pau,FR31014,Background,urban,NO2,Nitrogen dioxide (air),2012,14.872,µg/m3,0,100,hour,Mean,98.93,FR045C2,147699,4.2,95.8,2,70747.821
FR,Bayonne,FR31016,Background,urban,NO2,Nitrogen dioxide (air),2012,21.273,µg/m3,0,100,hour,Mean,97.416,FR046C2,120013,4.2,95.8,1,114972.454
FR,Bayonne,FR31017,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.344,µg/m3,0,100,hour,Mean,95.902,FR046C2,120013,4.2,95.8,1,5040.546
FR,Pau,FR31039,Traffic,urban,NO2,Nitrogen dioxide (air),2012,36.689,µg/m3,0,1,hour,Mean,96.619,FR045C2,147699,4.2,95.8,1,6203.358
FR,Chalon-sur-Saône,FR32001,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.54,µg/m3,0,100,hour,Mean,98.235,FR059C2,102875,4.2,95.8,1,4320.75
FR,Chalon-sur-Saône,FR32002,Background,suburban,NO2,Nitrogen dioxide (air),2012,26.357,µg/m3,0,100,hour,Mean,97.416,FR059C2,102875,4.2,95.8,2,49277.125
FR,Chalon-sur-Saône,FR32014,Background,urban,NO2,Nitrogen dioxide (air),2012,19.322,µg/m3,0,100,hour,Mean,98.27,FR059C2,102875,4.2,95.8,2,49277.125
FR,Chambery,FR33101,Background,urban,NO2,Nitrogen dioxide (air),2012,26.157,µg/m3,0,100,hour,Mean,95.549,FR058C2,118329,4.2,95.8,2,56679.591
FR,Chambery,FR33102,Background,urban,NO2,Nitrogen dioxide (air),2012,18.206,µg/m3,0,100,hour,Mean,92.93,FR058C2,118329,4.2,95.8,2,56679.591
FR,Annecy,FR33201,Background,urban,NO2,Nitrogen dioxide (air),2012,30.533,µg/m3,0,100,hour,Mean,98.463,FR048C1,134157,4.2,95.8,2,64261.203
FR,Annecy,FR33202,Background,urban,NO2,Nitrogen dioxide (air),2012,22.356,µg/m3,0,100,hour,Mean,98.383,FR048C1,134157,4.2,95.8,2,64261.203
FR,Annemasse,FR33211,Background,urban,NO2,Nitrogen dioxide (air),2012,24.847,µg/m3,0,100,hour,Mean,96.015,FR047C2,73668,4.2,95.8,2,35286.972
FR,Annemasse,FR33212,Background,urban,NO2,Nitrogen dioxide (air),2012,21.553,µg/m3,0,100,hour,Mean,91.917,FR047C2,73668,4.2,95.8,2,35286.972
FR,Orléans,FR34011,Background,urban,NO2,Nitrogen dioxide (air),2012,17.936,µg/m3,0,100,hour,Mean,97.575,FR019C1,266628,4.2,95.8,2,127714.812
FR,Orléans,FR34013,Traffic,urban,NO2,Nitrogen dioxide (air),2012,40.591,µg/m3,1,100,hour,Mean,94.888,FR019C1,266628,4.2,95.8,1,11198.376
FR,Orléans,FR34014,Background,urban,NO2,Nitrogen dioxide (air),2012,15.372,µg/m3,0,100,hour,Mean,97.996,FR019C1,266628,4.2,95.8,2,127714.812
FR,Tours,FR34024,Background,urban,NO2,Nitrogen dioxide (air),2012,16.988,µg/m3,0,100,hour,Mean,99.841,FR035C2,273825,4.2,95.8,2,131162.175
FR,Tours,FR34025,Background,urban,NO2,Nitrogen dioxide (air),2012,17.954,µg/m3,0,100,hour,Mean,96.79,FR035C2,273825,4.2,95.8,2,131162.175
FR,Tours,FR34028,Traffic,urban,NO2,Nitrogen dioxide (air),2012,42.741,µg/m3,1,100,hour,Mean,99.431,FR035C2,273825,4.2,95.8,1,11500.65
FR,Bourges,FR34032,Background,urban,NO2,Nitrogen dioxide (air),2012,13.895,µg/m3,0,100,hour,Mean,98.85,FR065C2,97793,4.2,95.8,1,93685.694
FR,Chartres,FR34042,Background,urban,NO2,Nitrogen dioxide (air),2012,15.125,µg/m3,0,100,hour,Mean,99.579,FR060C2,105810,4.2,95.8,1,101365.98
FR,Châteauroux,FR34051,Background,urban,NO2,Nitrogen dioxide (air),2012,12.596,µg/m3,0,100,hour,Mean,99.192,FR090C2,72169,4.2,95.8,1,69137.902
FR,Limoges,FR35003,Background,urban,NO2,Nitrogen dioxide (air),2012,18.519,µg/m3,0,100,hour,Mean,96.562,FR024C2,193772,4.2,95.8,1,185633.576
FR,Brive-la-Gaillarde,FR35004,Background,urban,NO2,Nitrogen dioxide (air),2012,16.926,µg/m3,0,100,hour,Mean,94.661,FR093C2,78196,4.2,95.8,1,74911.768
FR,Valence,FR36001,Background,suburban,NO2,Nitrogen dioxide (air),2012,22.083,µg/m3,0,100,hour,Mean,97.131,FR214C1,117620,4.2,95.8,2,56339.98
FR,Valence,FR36002,Background,urban,NO2,Nitrogen dioxide (air),2012,25.94,µg/m3,0,100,hour,Mean,94.627,FR214C1,117620,4.2,95.8,2,56339.98
FR,Valence,FR36003,Traffic,urban,NO2,Nitrogen dioxide (air),2012,58.744,µg/m3,1,100,hour,Mean,96.277,FR214C1,117620,4.2,95.8,1,4940.04
FR,Saint Denis,FR38001,Background,urban,NO2,Nitrogen dioxide (air),2012,6.724,µg/m3,0,100,hour,Mean,92.247,FR028C1,232844,4.2,95.8,2,111532.276
FR,Saint Denis,FR38008,Background,urban,NO2,Nitrogen dioxide (air),2012,8.264,µg/m3,0,100,hour,Mean,96.368,FR028C1,232844,4.2,95.8,2,111532.276
FR,Fort-de-France,FR39002,Background,suburban,NO2,Nitrogen dioxide (air),2012,8.508,µg/m3,0,100,hour,Mean,97.131,FR030C1,110016,4.2,95.8,3,35131.776
FR,Fort-de-France,FR39007,Background,urban,NO2,Nitrogen dioxide (air),2012,15.633,µg/m3,0,100,hour,Mean,88.969,FR030C1,110016,4.2,95.8,3,35131.776
FR,Fort-de-France,FR39009,Background,urban,NO2,Nitrogen dioxide (air),2012,14.254,µg/m3,0,100,hour,Mean,98.429,FR030C1,110016,4.2,95.8,3,35131.776
FR,Fort-de-France,FR39010,Traffic,urban,NO2,Nitrogen dioxide (air),2012,31.601,µg/m3,0,100,hour,Mean,96.755,FR030C1,110016,4.2,95.8,2,2310.336
FR,Fort-de-France,FR39011,Traffic,urban,NO2,Nitrogen dioxide (air),2012,21.433,µg/m3,0,100,hour,Mean,93.5,FR030C1,110016,4.2,95.8,2,2310.336
FR,Ajaccio,FR41001,Background,urban,NO2,Nitrogen dioxide (air),2012,21.672,µg/m3,0,100,hour,Mean,96.573,FR027C1,76846,4.2,95.8,2,36809.234
FR,Ajaccio,FR41007,Background,suburban,NO2,Nitrogen dioxide (air),2012,11.651,µg/m3,0,100,hour,Mean,94.627,FR027C1,76846,4.2,95.8,2,36809.234
FR,Ajaccio,FR41022,Traffic,urban,NO2,Nitrogen dioxide (air),2012,35.044,µg/m3,0,100,hour,Mean,97.051,FR027C1,76846,4.2,95.8,1,3227.532
GB,Salford,GB0034R,Background,suburban,NO2,Nitrogen dioxide (air),2012,19.042,µg/m3,0,100,hour,Mean,76.321,UK522C1,210347,5.8,94.2,1,198146.874
GB,London,GB0566A,Background,urban,NO2,Nitrogen dioxide (air),2012,55.296,µg/m3,1,100,hour,Mean,93.75,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Belfast,GB0567A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.276,µg/m3,0,100,hour,Mean,98.577,UK012C1,281697,5.8,94.2,1,265358.574
GB,Newcastle upon Tyne,GB0568A,Background,urban,NO2,Nitrogen dioxide (air),2012,29.518,µg/m3,0,100,hour,Mean,96.448,UK013C1,267549,5.8,94.2,1,252031.158
GB,Cardiff,GB0580A,Background,urban,NO2,Nitrogen dioxide (air),2012,27.095,µg/m3,0,100,hour,Mean,90.995,UK009C1,316561,5.8,94.2,1,298200.462
GB,Leeds,GB0584A,Background,urban,NO2,Nitrogen dioxide (air),2012,35.939,µg/m3,0,100,hour,Mean,98.793,UK003C1,745722,5.8,94.2,1,702470.124
GB,London,GB0586A,Background,suburban,NO2,Nitrogen dioxide (air),2012,21.807,µg/m3,0,100,hour,Mean,95.036,UK001C,7440214,5.8,94.2,7,1001240.22686
GB,Leicester,GB0597A,Background,urban,NO2,Nitrogen dioxide (air),2012,30.013,µg/m3,0,100,hour,Mean,89.367,UK014C1,285251,5.8,94.2,1,268706.442
